company,sentiment,id,text
apple,positive,126034495991328768,So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.
apple,positive,126026756623831041,@Apple Safari Reader owns the worldwide web
apple,positive,126019393460244481,I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out
apple,positive,126009748020658177,Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp
apple,positive,126002597063696384,i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone
apple,positive,125999676972470272,"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w"
apple,positive,125978568726560768,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!"
apple,positive,125974505385500672,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear
apple,positive,125959059957485569,I just sent my grandma a post card using my #CardsApp thanks @Apple
apple,positive,125947912306954240,"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive."
apple,positive,125940394566483968,"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)"
apple,positive,125925618486489088,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)
apple,positive,125924446430183425,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.
apple,positive,125922999651139584,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)
apple,positive,125902301931126785,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple
apple,positive,125901202591461376,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple
apple,positive,125900497327636480,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone
apple,positive,125850288488841217,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone"
apple,positive,125840039031738368,@apple your simply the best.
apple,positive,125794931439702016,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's
apple,positive,125728717942161408,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness"
apple,positive,125722746100531200,Loving the new iPod update @apple
apple,positive,125717622728818688,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.
apple,positive,125713935344214016,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed
apple,positive,125712433087123456,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT
apple,positive,125708639607599104,Loving my new #iPhone4S thanks @apple for #ios5
apple,positive,125701161926930433,@apple the iPhone 4s is great #genius
apple,positive,125699573799845888,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.
apple,positive,125681742760771584,@apple Siri is amazing
apple,positive,125680049478316032,@rygurl you need an @apple iphone4S with Siri!
apple,positive,125677424565424128,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple"
apple,positive,125667241978114048,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac"
apple,positive,125664375364255744,I ♥ @Apple http://t.co/a8on3IAa
apple,positive,125662399217930240,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry
apple,positive,125652668080336896,Loving #iOS5 !! #awesome @Apple
apple,positive,125648027045199873,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}"
apple,positive,125628199269961729,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?
apple,positive,125623745284018176,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done."
apple,positive,125618466353983488,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...
apple,positive,125610372727193601,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s
apple,positive,125596541028282369,Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.
apple,positive,125585606100267008,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D
apple,positive,125562428200202240,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple
apple,positive,125561950376701952,the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple
apple,positive,125547297072357376,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!
apple,positive,125539788546781185,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple
apple,positive,125537993942515712,@RickySinghPT got a new backside for my eye phone! V impressed with @apple
apple,positive,125537578974851072,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things
apple,positive,125524107386302465,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!
apple,positive,125501576952553472,Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple
apple,positive,125501281753251840,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required
apple,positive,125495491701125120,New iOS 5 update is THE BEST. iloveyou @apple
apple,positive,125459338524499969,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson."
apple,positive,125455260801179648,"I absolutely love my iPhone 4S. Thank you, Steve and @apple."
apple,positive,125423290767507456,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s
apple,positive,125416879035658240,"dammit, listening to siri is making me want to upgrade. well played @apple."
apple,positive,125407532893224962,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"
apple,positive,125402412147146752,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!
apple,positive,125393816470568961,#iOS5 update submitted to @apple! Thanks for all the support!
apple,positive,125356807626559488,Awesome service from the @apple store in pc. Thanks chris!
apple,positive,125343429289984000,RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO
apple,positive,125338216411828224,I am crazy about #iOS5 . The photo cropping is the best! @apple
apple,positive,125333598197911552,.@apple thanks for fixing this... http://t.co/wTj1ogDO
apple,positive,125313088160411649,@apple has changed life.
apple,positive,125309946723188736,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!
apple,positive,125279987254300672,The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple
apple,positive,125256305647693825,#iOs5 is nice and as it had to be ! Thanks @Apple
apple,positive,125252188065902592,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!
apple,positive,125238977417580544,Wow I am loving this new @apple update for my touch. #coolness Well done
apple,positive,125238017299451905,@Apple: Siri is amazing!!! I'm in love!
apple,positive,125165176772247552,Love love love iOS 5!! @apple
apple,negative,126418790706712576,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...
apple,negative,126417285559762944,"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
apple,negative,126416915664084992,"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
apple,negative,126411162622496768,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5
apple,negative,126410591949697024,@apple needs to hurry up and release #iTunesMatch
apple,negative,126409696553861121,Why is  #Siri always down @apple
apple,negative,126408864387182593,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple
apple,negative,126408052525105153,"@apple AirDrop #fail - Immediate ""declined your request."" every time"
apple,negative,126407767132078082,good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb
apple,negative,126405185630253056,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s
apple,negative,126405040809312256,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss
apple,negative,126400637930979329,Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple
apple,negative,126394680903614465,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button."
apple,negative,126393204550537216,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.
apple,negative,126392402083708928,"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please."
apple,negative,126389218284015616,@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...
apple,negative,126388194194362369,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it."
apple,negative,126388023725268992,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…"""
apple,negative,126385036441296896,"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild."
apple,negative,126382959711358976,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!
apple,negative,126382051661328385,Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance
apple,negative,126381519513194497,Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity
apple,negative,126380588822298625,"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!"
apple,negative,126380553464315904,It would be great If @Apple would send my new phone. #frustrated
apple,negative,126377298650861568,@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.
apple,negative,126375381249966080,"@rogerweir no but I have the option of a  replacement iPhone 4s ?
Not sure if I want one after having 2 duff iPhones.
@O2 @iphone4s @apple"
apple,negative,126372694118768640,So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?
apple,negative,126372040696541184,"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?"
apple,negative,126363154837020672,removing all @apple shit.
apple,negative,126361483432038400,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple
apple,negative,126358301393956866,@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em
apple,negative,126358272084152320,Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise
apple,negative,126357580741226496,"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :("
apple,negative,126357227727626240,@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.
apple,negative,126354628999778305,Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat
apple,negative,126351972948393984,@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO
apple,negative,126348169826148352,Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.
apple,negative,126344426854416385,"@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv"
apple,negative,126343931117047808,Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!
apple,negative,126343679785959424,"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers..."
apple,negative,126343214805426176,Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.
apple,negative,126334597431697408,@APPLE Wow @MOTOROLA Just crushed your dreams....
apple,negative,126334188583530496,Time to play a game called wait at the @apple store forever because the tourists are taking forever with their genius appointments.
apple,negative,126331327271284736,"Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR"
apple,negative,126327808803880960,"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"
apple,negative,126324573384871936,"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?"
apple,negative,126324389741473792,@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T
apple,negative,126324077513293824,Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii
apple,negative,126321169468100609,@apple why is my iPhone battery so crappy #fail
apple,negative,126320033369563138,My @Apple @macbook keyboard will not type :(
apple,negative,126310645443461121,"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"
apple,negative,126309616391950336,"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world"
apple,negative,126307071984545793,I hate my @apple computer.  Thats 3500 dollars down the drain.
apple,negative,126302386644975616,@apple my iPhone is charging very slowly!!!!!
apple,negative,126299379832336384,"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2"
apple,negative,126297326565330944,"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"
apple,negative,126292335540699136,"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software."
apple,negative,126286814578348032,One would think the voice recognition on the @apple tech support line would work a little better.
apple,negative,126283602571964416,"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"
apple,negative,126281019476291585,"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do."
apple,negative,126280555980529664,@AsimRang @apple @umber the desktop app is wack though
apple,negative,126279811151831042,I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm
apple,negative,126257645282799616,Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #
apple,negative,126251052667375616,#DontBeMadAtMeBecause #Android is by far better than @Apple
apple,negative,126247557339947008,@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.
apple,negative,126243680129523712,@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt
apple,negative,126240605419487232,Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.
apple,negative,126238223537152001,Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!
apple,negative,126221894126022656,Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???
apple,negative,126189036644728832,fuck u @apple
apple,negative,126188946974720000,oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it
apple,negative,126188717902802944,why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple
apple,negative,126188686453907457,. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed
apple,negative,126167083334643713,Like @apple da fuck is this shit?  http://t.co/nb4DHlSg
apple,negative,126163315499081728,RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...
apple,negative,126163250172801024,Damn it @Apple!! Whatchu done to my phone??
apple,negative,126158846375903233,"Samsung seeks iPhone 4S ban in Japan and Australia
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk"
apple,negative,126155291288023040,"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail"
apple,negative,126153311521996800,@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??
apple,negative,126150581558591488,"@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing"
apple,negative,126143926523539457,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market
apple,negative,126141380409036800,I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple
apple,negative,126141077131497472,9% now on my second full charge of the day. Pissed @Apple
apple,negative,126132919117938689,RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!
apple,negative,126131535211536384,I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”
apple,negative,126129582326816769,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.
apple,negative,126128599030956032,"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs"
apple,negative,126127465155403777,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple
apple,negative,126118222746497025,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!
apple,negative,126106964420857857,@apple u guys are gay
apple,negative,126096173198082048,none of my apps work after the new ios from @apple. what do i do?!?
apple,negative,126094194312876032,"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
apple,negative,126089287660863488,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!
apple,negative,126088404084588546,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.
apple,negative,126085893353250816,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
apple,negative,126084068298334208,"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
apple,negative,126082123743502336,"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help"
apple,negative,126079672386723840,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
apple,negative,126075115686465536,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6
apple,negative,126073520504569858,"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg"
apple,negative,126072901144281088,Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!
apple,negative,126068917012668416,What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.
apple,negative,126063215842037760,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh
apple,negative,126054048972537856,"Where is my iPhone!?!?!?!
@apple"
apple,negative,126053722966069248,@apple battery life suck on iOS 5
apple,negative,126050114518261760,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.
apple,negative,126044756320075776,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?
apple,negative,126044425964109824,"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?"
apple,negative,126037831301869568,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade
apple,negative,126036793970786304,could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous
apple,negative,126034507475337216,Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f
apple,negative,126031969166434304,"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me."
apple,negative,126030936084189184,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread
apple,negative,126029733325582336,“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5
apple,negative,126021108641181696,As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad
apple,negative,126018120983904256,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN
apple,negative,126016585348558848,"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?"
apple,negative,126014999444467712,"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."
apple,negative,126012822936231936,Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall
apple,negative,126008913400303616,RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.
apple,negative,126006966312108032,"Updating to IOS5 with my regular iphone4 just made it slower and messed up.. @apple give me a free 4S and we can call it even, thanks"
apple,negative,126006116168642560,"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless"
apple,negative,126003967552524288,"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple"
apple,negative,126001775626031105,should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience
apple,negative,125710089716899840,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
apple,negative,125708348237680640,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
apple,negative,125706246056706049,Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple
apple,negative,125701785540235264,Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!
apple,negative,125691072398639104,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze."
apple,negative,125689691927351296,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix."
apple,negative,125681375058735104,"Sorry @apple, but #iMessage will never be what #BBM is. Disappointed."
